matrix, nz, time_serial, speedup_csr, speedup_hll, nThreads
af_1_k101, 17550675, 20.499813, 3.304332, 2.127831, 8
af_1_k101, 17550675, 20.499813, 3.392924, 2.162427, 9
af_1_k101, 17550675, 20.499813, 3.422844, 2.237054, 10
af_1_k101, 17550675, 20.499813, 3.430626, 2.231823, 11
af_1_k101, 17550675, 20.499813, 5.485488, 2.282086, 12
af_1_k101, 17550675, 20.499813, 5.635215, 2.466401, 13
af_1_k101, 17550675, 20.499813, 5.573103, 2.351806, 14
af_1_k101, 17550675, 20.499813, 5.667613, 2.454590, 15
af_1_k101, 17550675, 20.499813, 5.705929, 2.487365, 16
af_1_k101, 17550675, 20.499813, 5.739518, 2.418699, 17
af_1_k101, 17550675, 20.499813, 5.696413, 2.574181, 18
af_1_k101, 17550675, 20.499813, 5.659140, 2.516382, 19
af_1_k101, 17550675, 20.499813, 4.945063, 2.376370, 20
af_1_k101, 17550675, 20.499813, 4.983911, 2.475878, 21
af_1_k101, 17550675, 20.499813, 5.109863, 2.437890, 22
af_1_k101, 17550675, 20.499813, 5.246617, 2.375452, 23
af_1_k101, 17550675, 20.499813, 5.493966, 2.385513, 24
af_1_k101, 17550675, 20.499813, 5.541833, 2.392804, 25
af_1_k101, 17550675, 20.499813, 5.586575, 2.499807, 26
af_1_k101, 17550675, 20.499813, 5.633063, 2.398332, 27
af_1_k101, 17550675, 20.499813, 5.591236, 2.434609, 28
af_1_k101, 17550675, 20.499813, 5.518868, 2.435133, 29
af_1_k101, 17550675, 20.499813, 5.557039, 2.415719, 30
af_1_k101, 17550675, 20.499813, 5.460662, 2.446492, 31
af_1_k101, 17550675, 20.499813, 5.467392, 2.454193, 32
af_1_k101, 17550675, 20.499813, 5.467745, 2.429388, 33
af_1_k101, 17550675, 20.499813, 5.531545, 2.471239, 34
af_1_k101, 17550675, 20.499813, 5.483106, 2.430936, 35
af_1_k101, 17550675, 20.499813, 5.563801, 2.445447, 36
af_1_k101, 17550675, 20.499813, 5.539573, 2.406562, 37
af_1_k101, 17550675, 20.499813, 5.562799, 2.479782, 38
af_1_k101, 17550675, 20.499813, 5.518724, 2.475692, 39
af_1_k101, 17550675, 20.499813, 5.480988, 2.480433, 40
roadNet-PA, 3083796, 8.838962, 0.986057, 0.570014, 1
roadNet-PA, 3083796, 8.838962, 1.930405, 1.111388, 2
roadNet-PA, 3083796, 8.838962, 2.905149, 1.418311, 3
roadNet-PA, 3083796, 8.838962, 3.700915, 1.810618, 4
roadNet-PA, 3083796, 8.838962, 4.292100, 2.000015, 5
roadNet-PA, 3083796, 8.838962, 5.325166, 2.730966, 6
roadNet-PA, 3083796, 8.838962, 6.134869, 3.131837, 7
roadNet-PA, 3083796, 8.838962, 6.763980, 3.547759, 8
roadNet-PA, 3083796, 8.838962, 7.627547, 4.010161, 9
roadNet-PA, 3083796, 8.838962, 7.968650, 4.126877, 10
roadNet-PA, 3083796, 8.838962, 8.490261, 4.509923, 11
roadNet-PA, 3083796, 8.838962, 8.997354, 4.841045, 12
roadNet-PA, 3083796, 8.838962, 9.065687, 4.992882, 13
roadNet-PA, 3083796, 8.838962, 9.202343, 5.064863, 14
roadNet-PA, 3083796, 8.838962, 9.488937, 5.270552, 15
roadNet-PA, 3083796, 8.838962, 9.740678, 5.448662, 16
roadNet-PA, 3083796, 8.838962, 10.566450, 5.520550, 17
roadNet-PA, 3083796, 8.838962, 9.332052, 4.888569, 18
roadNet-PA, 3083796, 8.838962, 9.463100, 5.232132, 19
roadNet-PA, 3083796, 8.838962, 8.872791, 5.236855, 20
roadNet-PA, 3083796, 8.838962, 9.230114, 5.495080, 21
roadNet-PA, 3083796, 8.838962, 9.303173, 5.447422, 22
roadNet-PA, 3083796, 8.838962, 10.067353, 5.357733, 23
roadNet-PA, 3083796, 8.838962, 10.505750, 5.170117, 24
roadNet-PA, 3083796, 8.838962, 10.685560, 4.034147, 25
roadNet-PA, 3083796, 8.838962, 10.780385, 4.841101, 26
roadNet-PA, 3083796, 8.838962, 11.020370, 4.778284, 27
roadNet-PA, 3083796, 8.838962, 11.286267, 4.940349, 28
roadNet-PA, 3083796, 8.838962, 11.492598, 4.872126, 29
roadNet-PA, 3083796, 8.838962, 11.013980, 4.921533, 30
roadNet-PA, 3083796, 8.838962, 10.924961, 4.793413, 31
roadNet-PA, 3083796, 8.838962, 10.652477, 4.839954, 32
roadNet-PA, 3083796, 8.838962, 10.571502, 4.982753, 33
roadNet-PA, 3083796, 8.838962, 10.693692, 5.044744, 34
roadNet-PA, 3083796, 8.838962, 11.072956, 5.071823, 35
roadNet-PA, 3083796, 8.838962, 11.087935, 5.151161, 36
roadNet-PA, 3083796, 8.838962, 11.125852, 5.128661, 37
roadNet-PA, 3083796, 8.838962, 11.291662, 5.248720, 38
roadNet-PA, 3083796, 8.838962, 10.936469, 5.196708, 39
roadNet-PA, 3083796, 8.838962, 10.914307, 5.231256, 40
